tarih,sicaklik_max,sicaklik_min,sicaklik_ort,yagis,ruzgar_max,yil,ay,gun,hafta_gunu,mevsim,il
2022-05-14,18.6,1.2,10.4,0.0,15.7,2022,5,14,Saturday,İlkbahar,Erzurum
2022-05-15,18.3,5.5,11.0,4.4,18.7,2022,5,15,Sunday,İlkbahar,Erzurum
2022-05-16,12.0,2.7,6.9,34.9,10.6,2022,5,16,Monday,İlkbahar,Erzurum
2022-05-17,15.2,1.6,8.4,0.0,12.3,2022,5,17,Tuesday,İlkbahar,Erzurum
2022-05-18,17.1,2.1,10.0,0.0,15.3,2022,5,18,Wednesday,İlkbahar,Erzurum
2022-05-19,17.4,4.6,10.7,4.0,16.4,2022,5,19,Thursday,İlkbahar,Erzurum
2022-05-20,7.6,0.5,5.1,1.5,17.1,2022,5,20,Friday,İlkbahar,Erzurum
2022-05-21,14.5,-2.5,6.4,0.0,9.7,2022,5,21,Saturday,İlkbahar,Erzurum
2022-05-22,20.2,3.2,11.2,1.0,22.9,2022,5,22,Sunday,İlkbahar,Erzurum
2022-05-23,14.2,3.5,8.5,7.7,18.7,2022,5,23,Monday,İlkbahar,Erzurum
2022-05-24,11.6,1.8,5.5,4.6,23.1,2022,5,24,Tuesday,İlkbahar,Erzurum
2022-05-25,12.9,-0.1,6.2,0.0,16.9,2022,5,25,Wednesday,İlkbahar,Erzurum
2022-05-26,16.0,0.9,8.7,0.0,11.5,2022,5,26,Thursday,İlkbahar,Erzurum
2022-05-27,18.1,5.5,11.9,0.0,8.4,2022,5,27,Friday,İlkbahar,Erzurum
2022-05-28,21.4,6.8,13.5,1.2,11.2,2022,5,28,Saturday,İlkbahar,Erzurum
2022-05-29,20.3,8.0,13.3,3.9,15.5,2022,5,29,Sunday,İlkbahar,Erzurum
2022-05-30,22.2,7.8,14.7,0.0,17.0,2022,5,30,Monday,İlkbahar,Erzurum
2022-05-31,22.9,9.4,15.2,2.0,25.6,2022,5,31,Tuesday,İlkbahar,Erzurum
2022-06-01,22.7,8.2,14.7,1.1,13.5,2022,6,1,Wednesday,Yaz,Erzurum
2022-06-02,23.2,7.6,16.0,0.9,15.2,2022,6,2,Thursday,Yaz,Erzurum
2022-06-03,25.5,10.3,17.7,4.6,12.2,2022,6,3,Friday,Yaz,Erzurum
2022-06-04,25.6,12.6,19.0,1.2,13.3,2022,6,4,Saturday,Yaz,Erzurum
2022-06-05,25.5,9.8,17.8,0.0,19.0,2022,6,5,Sunday,Yaz,Erzurum
2022-06-06,24.3,9.3,17.3,0.6,14.5,2022,6,6,Monday,Yaz,Erzurum
2022-06-07,22.1,10.1,15.5,2.2,10.5,2022,6,7,Tuesday,Yaz,Erzurum
2022-06-08,22.1,9.2,15.2,4.2,11.9,2022,6,8,Wednesday,Yaz,Erzurum
2022-06-09,17.6,9.2,13.2,9.9,11.3,2022,6,9,Thursday,Yaz,Erzurum
2022-06-10,22.0,8.2,14.9,0.0,17.1,2022,6,10,Friday,Yaz,Erzurum
2022-06-11,22.7,9.6,15.6,0.0,20.2,2022,6,11,Saturday,Yaz,Erzurum
2022-06-12,21.3,9.6,14.7,9.8,17.3,2022,6,12,Sunday,Yaz,Erzurum
2022-06-13,19.9,10.0,14.1,15.9,11.8,2022,6,13,Monday,Yaz,Erzurum
2022-06-14,17.9,9.4,13.2,27.7,11.3,2022,6,14,Tuesday,Yaz,Erzurum
2022-06-15,18.9,7.1,13.0,10.0,18.0,2022,6,15,Wednesday,Yaz,Erzurum
2022-06-16,20.3,8.4,14.1,2.8,13.0,2022,6,16,Thursday,Yaz,Erzurum
2022-06-17,23.1,9.0,16.5,0.0,12.5,2022,6,17,Friday,Yaz,Erzurum
2022-06-18,24.3,10.3,17.6,0.0,13.5,2022,6,18,Saturday,Yaz,Erzurum
2022-06-19,27.2,11.9,19.7,0.1,16.3,2022,6,19,Sunday,Yaz,Erzurum
2022-06-20,26.7,10.9,19.5,0.0,12.3,2022,6,20,Monday,Yaz,Erzurum
2022-06-21,27.2,13.0,19.9,0.8,12.0,2022,6,21,Tuesday,Yaz,Erzurum
2022-06-22,16.8,9.6,13.2,8.8,18.4,2022,6,22,Wednesday,Yaz,Erzurum
2022-06-23,19.5,7.4,12.6,2.9,14.8,2022,6,23,Thursday,Yaz,Erzurum
2022-06-24,20.4,6.8,13.5,3.5,18.8,2022,6,24,Friday,Yaz,Erzurum
2022-06-25,16.8,9.0,12.3,5.2,10.4,2022,6,25,Saturday,Yaz,Erzurum
2022-06-26,16.6,9.7,12.0,15.8,13.0,2022,6,26,Sunday,Yaz,Erzurum
2022-06-27,19.2,7.9,13.5,1.1,10.8,2022,6,27,Monday,Yaz,Erzurum
2022-06-28,22.0,8.2,15.3,0.6,7.2,2022,6,28,Tuesday,Yaz,Erzurum
2022-06-29,22.4,9.6,16.3,0.6,11.2,2022,6,29,Wednesday,Yaz,Erzurum
2022-06-30,23.3,11.2,17.5,0.5,10.7,2022,6,30,Thursday,Yaz,Erzurum
2022-07-01,23.6,12.1,17.7,0.4,10.8,2022,7,1,Friday,Yaz,Erzurum
2022-07-02,21.8,9.9,15.9,4.6,13.7,2022,7,2,Saturday,Yaz,Erzurum
2022-07-03,20.1,6.3,13.2,0.0,13.4,2022,7,3,Sunday,Yaz,Erzurum
2022-07-04,21.3,6.3,14.0,0.0,12.4,2022,7,4,Monday,Yaz,Erzurum
2022-07-05,22.8,8.8,16.1,0.0,14.3,2022,7,5,Tuesday,Yaz,Erzurum
2022-07-06,23.3,10.0,16.8,0.0,15.7,2022,7,6,Wednesday,Yaz,Erzurum
2022-07-07,24.6,11.1,18.0,0.1,13.4,2022,7,7,Thursday,Yaz,Erzurum
2022-07-08,25.4,12.8,18.4,2.9,11.3,2022,7,8,Friday,Yaz,Erzurum
2022-07-09,25.7,11.1,18.8,0.3,10.7,2022,7,9,Saturday,Yaz,Erzurum
2022-07-10,28.7,13.8,21.1,0.6,14.5,2022,7,10,Sunday,Yaz,Erzurum
2022-07-11,27.1,12.7,19.4,0.0,18.2,2022,7,11,Monday,Yaz,Erzurum
2022-07-12,27.5,13.2,19.5,0.0,12.6,2022,7,12,Tuesday,Yaz,Erzurum
2022-07-13,27.5,13.3,19.9,0.0,14.8,2022,7,13,Wednesday,Yaz,Erzurum
2022-07-14,25.2,13.2,18.5,0.0,15.3,2022,7,14,Thursday,Yaz,Erzurum
2022-07-15,31.9,13.5,22.2,0.0,17.3,2022,7,15,Friday,Yaz,Erzurum
2022-07-16,32.3,17.2,23.7,0.0,16.9,2022,7,16,Saturday,Yaz,Erzurum
2022-07-17,31.5,13.2,21.6,0.0,12.1,2022,7,17,Sunday,Yaz,Erzurum
2022-07-18,30.8,13.4,21.1,0.4,15.7,2022,7,18,Monday,Yaz,Erzurum
2022-07-19,30.1,14.3,20.9,0.4,15.3,2022,7,19,Tuesday,Yaz,Erzurum
2022-07-20,27.6,14.2,20.9,0.3,13.2,2022,7,20,Wednesday,Yaz,Erzurum
2022-07-21,25.3,12.5,18.8,0.6,15.6,2022,7,21,Thursday,Yaz,Erzurum
2022-07-22,23.7,11.5,17.1,0.2,16.9,2022,7,22,Friday,Yaz,Erzurum
2022-07-23,23.9,8.8,16.1,0.0,15.0,2022,7,23,Saturday,Yaz,Erzurum
2022-07-24,22.0,8.6,15.0,0.0,15.5,2022,7,24,Sunday,Yaz,Erzurum
2022-07-25,23.3,8.2,15.9,0.0,11.1,2022,7,25,Monday,Yaz,Erzurum
2022-07-26,27.0,11.2,19.5,0.9,10.8,2022,7,26,Tuesday,Yaz,Erzurum
2022-07-27,27.1,12.8,19.5,0.0,16.2,2022,7,27,Wednesday,Yaz,Erzurum
2022-07-28,29.1,10.8,20.6,0.0,12.4,2022,7,28,Thursday,Yaz,Erzurum
2022-07-29,30.6,13.5,22.2,0.0,14.5,2022,7,29,Friday,Yaz,Erzurum
2022-07-30,30.6,15.5,23.3,0.3,12.1,2022,7,30,Saturday,Yaz,Erzurum
2022-07-31,29.3,15.4,22.9,0.0,13.9,2022,7,31,Sunday,Yaz,Erzurum
2022-08-01,30.9,16.3,23.5,0.1,17.1,2022,8,1,Monday,Yaz,Erzurum
2022-08-02,31.1,16.2,23.3,0.0,13.2,2022,8,2,Tuesday,Yaz,Erzurum
2022-08-03,29.4,15.3,22.5,0.1,17.7,2022,8,3,Wednesday,Yaz,Erzurum
2022-08-04,30.9,15.7,23.1,0.0,17.1,2022,8,4,Thursday,Yaz,Erzurum
2022-08-05,31.1,16.9,23.1,0.0,19.8,2022,8,5,Friday,Yaz,Erzurum
2022-08-06,28.9,14.7,21.3,0.0,16.3,2022,8,6,Saturday,Yaz,Erzurum
2022-08-07,29.3,14.5,21.4,0.1,19.4,2022,8,7,Sunday,Yaz,Erzurum
2022-08-08,27.4,14.9,20.8,0.0,15.0,2022,8,8,Monday,Yaz,Erzurum
2022-08-09,28.5,14.6,21.7,0.0,17.6,2022,8,9,Tuesday,Yaz,Erzurum
2022-08-10,30.4,15.5,22.5,0.0,17.6,2022,8,10,Wednesday,Yaz,Erzurum
2022-08-11,29.9,15.1,22.1,0.0,17.0,2022,8,11,Thursday,Yaz,Erzurum
2022-08-12,29.2,15.9,21.7,0.0,15.3,2022,8,12,Friday,Yaz,Erzurum
2022-08-13,31.0,15.5,22.7,0.0,15.1,2022,8,13,Saturday,Yaz,Erzurum
2022-08-14,32.4,16.4,23.8,0.0,14.0,2022,8,14,Sunday,Yaz,Erzurum
2022-08-15,32.3,15.1,23.3,0.0,10.9,2022,8,15,Monday,Yaz,Erzurum
2022-08-16,30.6,14.5,22.5,0.0,14.2,2022,8,16,Tuesday,Yaz,Erzurum
2022-08-17,31.8,14.3,23.1,0.0,10.5,2022,8,17,Wednesday,Yaz,Erzurum
2022-08-18,31.3,14.5,23.0,0.0,10.6,2022,8,18,Thursday,Yaz,Erzurum
2022-08-19,30.1,14.7,22.4,0.0,10.5,2022,8,19,Friday,Yaz,Erzurum
2022-08-20,29.7,14.6,21.4,0.0,13.1,2022,8,20,Saturday,Yaz,Erzurum
2022-08-21,27.5,14.6,21.0,0.1,14.8,2022,8,21,Sunday,Yaz,Erzurum
2022-08-22,27.1,15.6,20.9,0.2,15.5,2022,8,22,Monday,Yaz,Erzurum
2022-08-23,27.1,14.4,21.0,0.0,13.9,2022,8,23,Tuesday,Yaz,Erzurum
2022-08-24,27.8,15.2,21.7,0.0,13.9,2022,8,24,Wednesday,Yaz,Erzurum
2022-08-25,29.3,15.0,21.7,0.0,13.4,2022,8,25,Thursday,Yaz,Erzurum
2022-08-26,30.4,14.7,22.2,0.0,16.1,2022,8,26,Friday,Yaz,Erzurum
2022-08-27,30.6,14.3,22.1,0.0,14.1,2022,8,27,Saturday,Yaz,Erzurum
2022-08-28,30.9,14.1,21.9,0.0,9.4,2022,8,28,Sunday,Yaz,Erzurum
2022-08-29,28.6,12.6,21.1,0.0,17.7,2022,8,29,Monday,Yaz,Erzurum
2022-08-30,28.7,13.1,21.2,0.0,16.4,2022,8,30,Tuesday,Yaz,Erzurum
2022-08-31,30.4,15.4,22.8,0.0,18.4,2022,8,31,Wednesday,Yaz,Erzurum
2022-09-01,30.5,15.0,22.8,0.0,15.9,2022,9,1,Thursday,Sonbahar,Erzurum
2022-09-02,28.4,17.2,23.2,0.0,16.4,2022,9,2,Friday,Sonbahar,Erzurum
2022-09-03,30.7,16.5,23.0,0.0,17.9,2022,9,3,Saturday,Sonbahar,Erzurum
2022-09-04,29.6,15.8,22.3,0.0,18.4,2022,9,4,Sunday,Sonbahar,Erzurum
2022-09-05,26.7,12.7,18.8,0.0,14.6,2022,9,5,Monday,Sonbahar,Erzurum
2022-09-06,21.0,11.3,15.1,0.1,17.3,2022,9,6,Tuesday,Sonbahar,Erzurum
2022-09-07,18.5,8.7,12.8,0.1,12.7,2022,9,7,Wednesday,Sonbahar,Erzurum
2022-09-08,22.8,5.9,14.1,0.0,14.7,2022,9,8,Thursday,Sonbahar,Erzurum
2022-09-09,23.5,7.7,15.5,0.0,15.4,2022,9,9,Friday,Sonbahar,Erzurum
2022-09-10,25.1,8.4,16.6,0.0,15.3,2022,9,10,Saturday,Sonbahar,Erzurum
2022-09-11,24.9,9.4,17.2,0.0,16.3,2022,9,11,Sunday,Sonbahar,Erzurum
2022-09-12,26.5,9.3,17.7,0.0,14.8,2022,9,12,Monday,Sonbahar,Erzurum
2022-09-13,25.6,11.3,18.1,0.0,19.5,2022,9,13,Tuesday,Sonbahar,Erzurum
2022-09-14,18.8,7.4,13.3,2.3,13.1,2022,9,14,Wednesday,Sonbahar,Erzurum
2022-09-15,21.3,5.8,13.5,0.0,14.3,2022,9,15,Thursday,Sonbahar,Erzurum
2022-09-16,23.6,9.2,16.0,0.0,14.4,2022,9,16,Friday,Sonbahar,Erzurum
2022-09-17,25.4,10.4,18.2,0.0,12.1,2022,9,17,Saturday,Sonbahar,Erzurum
2022-09-18,28.2,12.3,19.8,0.0,12.6,2022,9,18,Sunday,Sonbahar,Erzurum
2022-09-19,27.1,13.4,19.6,0.0,15.3,2022,9,19,Monday,Sonbahar,Erzurum
2022-09-20,24.5,10.8,17.3,0.7,17.5,2022,9,20,Tuesday,Sonbahar,Erzurum
2022-09-21,23.6,11.2,16.8,0.0,16.6,2022,9,21,Wednesday,Sonbahar,Erzurum
2022-09-22,17.9,9.9,13.2,2.5,18.5,2022,9,22,Thursday,Sonbahar,Erzurum
2022-09-23,18.9,8.3,12.9,2.6,19.5,2022,9,23,Friday,Sonbahar,Erzurum
2022-09-24,17.1,6.5,11.3,2.5,16.8,2022,9,24,Saturday,Sonbahar,Erzurum
2022-09-25,15.2,2.5,8.7,0.0,9.7,2022,9,25,Sunday,Sonbahar,Erzurum
2022-09-26,20.8,3.2,12.2,0.0,10.6,2022,9,26,Monday,Sonbahar,Erzurum
2022-09-27,22.9,5.3,14.0,0.0,11.4,2022,9,27,Tuesday,Sonbahar,Erzurum
2022-09-28,24.9,6.7,15.4,0.0,15.3,2022,9,28,Wednesday,Sonbahar,Erzurum
2022-09-29,22.4,8.0,14.6,0.0,19.2,2022,9,29,Thursday,Sonbahar,Erzurum
2022-09-30,20.8,8.2,14.3,0.0,12.7,2022,9,30,Friday,Sonbahar,Erzurum
2022-10-01,21.5,6.5,13.8,0.0,11.0,2022,10,1,Saturday,Sonbahar,Erzurum
2022-10-02,23.5,6.9,14.7,0.0,13.0,2022,10,2,Sunday,Sonbahar,Erzurum
2022-10-03,19.4,8.4,12.9,3.9,13.8,2022,10,3,Monday,Sonbahar,Erzurum
2022-10-04,22.6,9.0,15.4,0.0,22.1,2022,10,4,Tuesday,Sonbahar,Erzurum
2022-10-05,24.3,9.2,16.2,0.1,20.0,2022,10,5,Wednesday,Sonbahar,Erzurum
2022-10-06,23.5,8.7,15.6,0.1,14.7,2022,10,6,Thursday,Sonbahar,Erzurum
2022-10-07,24.1,8.0,15.3,0.5,10.1,2022,10,7,Friday,Sonbahar,Erzurum
2022-10-08,23.7,10.4,14.7,3.2,16.3,2022,10,8,Saturday,Sonbahar,Erzurum
2022-10-09,15.6,6.1,11.2,7.6,12.9,2022,10,9,Sunday,Sonbahar,Erzurum
2022-10-10,14.5,4.5,8.6,0.0,14.5,2022,10,10,Monday,Sonbahar,Erzurum
2022-10-11,15.3,4.2,9.1,0.0,10.1,2022,10,11,Tuesday,Sonbahar,Erzurum
2022-10-12,16.8,2.1,9.4,0.0,11.4,2022,10,12,Wednesday,Sonbahar,Erzurum
2022-10-13,16.6,5.9,10.3,0.9,10.4,2022,10,13,Thursday,Sonbahar,Erzurum
2022-10-14,15.4,3.1,8.0,9.1,12.5,2022,10,14,Friday,Sonbahar,Erzurum
2022-10-15,14.8,5.4,9.0,4.8,8.2,2022,10,15,Saturday,Sonbahar,Erzurum
2022-10-16,16.8,5.8,10.1,0.7,11.6,2022,10,16,Sunday,Sonbahar,Erzurum
2022-10-17,17.8,5.8,10.2,2.0,10.1,2022,10,17,Monday,Sonbahar,Erzurum
2022-10-18,16.5,5.9,10.0,2.4,11.4,2022,10,18,Tuesday,Sonbahar,Erzurum
2022-10-19,17.7,6.5,10.9,3.0,23.1,2022,10,19,Wednesday,Sonbahar,Erzurum
2022-10-20,16.5,5.2,10.2,2.2,18.4,2022,10,20,Thursday,Sonbahar,Erzurum
2022-10-21,8.0,3.1,5.1,8.4,14.4,2022,10,21,Friday,Sonbahar,Erzurum
2022-10-22,10.2,2.6,5.4,1.6,9.7,2022,10,22,Saturday,Sonbahar,Erzurum
2022-10-23,12.5,0.2,5.5,0.0,9.8,2022,10,23,Sunday,Sonbahar,Erzurum
2022-10-24,11.9,1.5,5.6,3.5,19.5,2022,10,24,Monday,Sonbahar,Erzurum
2022-10-25,11.6,-0.1,5.2,0.0,7.9,2022,10,25,Tuesday,Sonbahar,Erzurum
2022-10-26,14.2,-0.4,6.7,0.1,9.0,2022,10,26,Wednesday,Sonbahar,Erzurum
2022-10-27,13.2,2.0,6.9,0.0,14.1,2022,10,27,Thursday,Sonbahar,Erzurum
2022-10-28,10.0,0.3,4.6,0.0,10.6,2022,10,28,Friday,Sonbahar,Erzurum
2022-10-29,10.9,-1.5,3.8,0.0,10.2,2022,10,29,Saturday,Sonbahar,Erzurum
2022-10-30,13.1,-0.9,5.2,0.0,10.0,2022,10,30,Sunday,Sonbahar,Erzurum
2022-10-31,13.0,0.6,6.0,0.0,19.6,2022,10,31,Monday,Sonbahar,Erzurum
2022-11-01,7.9,0.4,4.6,0.0,19.0,2022,11,1,Tuesday,Sonbahar,Erzurum
2022-11-02,9.2,-3.3,2.8,0.0,10.5,2022,11,2,Wednesday,Sonbahar,Erzurum
2022-11-03,10.6,0.6,4.9,0.0,20.8,2022,11,3,Thursday,Sonbahar,Erzurum
2022-11-04,10.3,0.8,4.8,0.0,15.5,2022,11,4,Friday,Sonbahar,Erzurum
2022-11-05,10.9,0.2,5.0,0.0,21.7,2022,11,5,Saturday,Sonbahar,Erzurum
2022-11-06,10.7,1.3,4.9,0.0,17.6,2022,11,6,Sunday,Sonbahar,Erzurum
2022-11-07,11.1,-0.7,5.1,1.7,7.9,2022,11,7,Monday,Sonbahar,Erzurum
2022-11-08,8.9,1.5,4.7,1.4,7.1,2022,11,8,Tuesday,Sonbahar,Erzurum
2022-11-09,8.8,0.5,4.3,0.9,11.3,2022,11,9,Wednesday,Sonbahar,Erzurum
2022-11-10,9.1,0.8,4.3,3.2,12.7,2022,11,10,Thursday,Sonbahar,Erzurum
2022-11-11,8.6,0.8,4.4,0.4,8.3,2022,11,11,Friday,Sonbahar,Erzurum
2022-11-12,9.3,-1.7,2.8,0.0,6.4,2022,11,12,Saturday,Sonbahar,Erzurum
2022-11-13,8.8,-2.4,2.5,0.0,7.6,2022,11,13,Sunday,Sonbahar,Erzurum
2022-11-14,8.9,-2.0,2.8,0.0,11.1,2022,11,14,Monday,Sonbahar,Erzurum
2022-11-15,9.6,-1.6,2.7,0.0,8.9,2022,11,15,Tuesday,Sonbahar,Erzurum
2022-11-16,5.3,-2.6,1.6,4.5,6.2,2022,11,16,Wednesday,Sonbahar,Erzurum
2022-11-17,5.6,-2.2,1.1,1.1,12.4,2022,11,17,Thursday,Sonbahar,Erzurum
2022-11-18,7.7,-2.5,1.8,0.1,15.6,2022,11,18,Friday,Sonbahar,Erzurum
2022-11-19,8.8,-0.3,3.7,0.2,12.2,2022,11,19,Saturday,Sonbahar,Erzurum
2022-11-20,11.6,-0.8,3.9,0.0,7.3,2022,11,20,Sunday,Sonbahar,Erzurum
2022-11-21,11.5,-0.2,4.5,0.0,6.9,2022,11,21,Monday,Sonbahar,Erzurum
2022-11-22,10.2,0.9,5.0,0.0,7.7,2022,11,22,Tuesday,Sonbahar,Erzurum
2022-11-23,10.4,-0.3,4.2,0.0,10.4,2022,11,23,Wednesday,Sonbahar,Erzurum
2022-11-24,10.4,-2.3,3.7,0.6,7.3,2022,11,24,Thursday,Sonbahar,Erzurum
2022-11-25,6.9,2.0,4.1,3.2,11.5,2022,11,25,Friday,Sonbahar,Erzurum
2022-11-26,5.5,0.1,2.9,8.4,7.6,2022,11,26,Saturday,Sonbahar,Erzurum
2022-11-27,4.6,-3.0,0.5,0.9,9.8,2022,11,27,Sunday,Sonbahar,Erzurum
2022-11-28,7.3,-5.3,-0.1,0.0,8.0,2022,11,28,Monday,Sonbahar,Erzurum
2022-11-29,8.1,-4.2,0.8,0.0,6.8,2022,11,29,Tuesday,Sonbahar,Erzurum
2022-11-30,6.7,-1.4,2.3,2.0,12.1,2022,11,30,Wednesday,Sonbahar,Erzurum
2022-12-01,8.8,-2.1,1.3,0.0,9.0,2022,12,1,Thursday,Kış,Erzurum
2022-12-02,6.7,-1.7,1.9,0.0,8.4,2022,12,2,Friday,Kış,Erzurum
2022-12-03,6.4,-1.9,1.5,0.0,7.3,2022,12,3,Saturday,Kış,Erzurum
2022-12-04,5.6,-3.2,-0.1,0.0,10.5,2022,12,4,Sunday,Kış,Erzurum
2022-12-05,4.0,-4.0,-1.0,0.0,7.6,2022,12,5,Monday,Kış,Erzurum
2022-12-06,3.4,-4.6,-1.6,0.0,7.6,2022,12,6,Tuesday,Kış,Erzurum
2022-12-07,2.1,-4.9,-1.9,0.0,11.4,2022,12,7,Wednesday,Kış,Erzurum
2022-12-08,3.7,-4.0,-1.1,0.0,10.0,2022,12,8,Thursday,Kış,Erzurum
2022-12-09,4.7,-4.1,-0.9,0.0,8.4,2022,12,9,Friday,Kış,Erzurum
2022-12-10,5.1,-4.6,-1.5,0.0,6.3,2022,12,10,Saturday,Kış,Erzurum
2022-12-11,6.5,-5.0,-0.5,0.0,6.6,2022,12,11,Sunday,Kış,Erzurum
2022-12-12,5.8,-3.3,0.3,0.0,11.5,2022,12,12,Monday,Kış,Erzurum
2022-12-13,4.1,-1.9,0.2,0.6,12.0,2022,12,13,Tuesday,Kış,Erzurum
2022-12-14,4.8,-3.0,0.5,0.0,7.2,2022,12,14,Wednesday,Kış,Erzurum
2022-12-15,6.5,-0.4,2.8,0.2,5.8,2022,12,15,Thursday,Kış,Erzurum
2022-12-16,7.2,-0.7,2.7,0.3,13.7,2022,12,16,Friday,Kış,Erzurum
2022-12-17,7.2,-2.6,0.7,0.0,5.9,2022,12,17,Saturday,Kış,Erzurum
2022-12-18,8.4,-3.5,1.6,0.0,7.1,2022,12,18,Sunday,Kış,Erzurum
2022-12-19,7.5,-3.0,1.4,0.0,5.9,2022,12,19,Monday,Kış,Erzurum
2022-12-20,3.3,-3.7,-0.9,0.0,13.8,2022,12,20,Tuesday,Kış,Erzurum
2022-12-21,4.6,-4.3,-1.5,0.0,10.6,2022,12,21,Wednesday,Kış,Erzurum
2022-12-22,4.2,-5.5,-2.3,0.0,8.1,2022,12,22,Thursday,Kış,Erzurum
2022-12-23,4.5,-5.9,-2.6,0.0,7.9,2022,12,23,Friday,Kış,Erzurum
2022-12-24,4.0,-6.5,-2.7,0.0,7.9,2022,12,24,Saturday,Kış,Erzurum
2022-12-25,3.1,-6.9,-3.3,0.0,8.4,2022,12,25,Sunday,Kış,Erzurum
2022-12-26,0.9,-7.1,-4.2,0.0,9.0,2022,12,26,Monday,Kış,Erzurum
2022-12-27,1.9,-6.8,-3.6,0.0,9.8,2022,12,27,Tuesday,Kış,Erzurum
2022-12-28,2.9,-7.3,-2.7,0.1,16.9,2022,12,28,Wednesday,Kış,Erzurum
2022-12-29,1.7,-5.2,-2.8,0.0,13.0,2022,12,29,Thursday,Kış,Erzurum
2022-12-30,3.1,-7.8,-3.3,0.0,6.4,2022,12,30,Friday,Kış,Erzurum
2022-12-31,3.4,-8.3,-2.4,0.0,6.4,2022,12,31,Saturday,Kış,Erzurum
2023-01-01,3.8,-7.1,-2.1,0.0,6.3,2023,1,1,Sunday,Kış,Erzurum
2023-01-02,6.8,-7.2,-0.8,0.0,6.9,2023,1,2,Monday,Kış,Erzurum
2023-01-03,8.4,-3.1,1.0,0.0,6.1,2023,1,3,Tuesday,Kış,Erzurum
2023-01-04,6.3,-4.6,0.4,0.0,7.9,2023,1,4,Wednesday,Kış,Erzurum
2023-01-05,3.0,-4.5,-1.6,0.0,7.3,2023,1,5,Thursday,Kış,Erzurum
2023-01-06,3.7,-7.2,-2.3,0.2,17.1,2023,1,6,Friday,Kış,Erzurum
2023-01-07,0.7,-5.3,-2.5,0.8,18.8,2023,1,7,Saturday,Kış,Erzurum
2023-01-08,-1.0,-7.1,-4.9,0.0,13.7,2023,1,8,Sunday,Kış,Erzurum
2023-01-09,-1.5,-9.6,-6.5,0.0,7.4,2023,1,9,Monday,Kış,Erzurum
2023-01-10,1.7,-12.4,-6.1,0.0,6.5,2023,1,10,Tuesday,Kış,Erzurum
2023-01-11,3.5,-9.8,-4.9,0.0,6.5,2023,1,11,Wednesday,Kış,Erzurum
2023-01-12,4.2,-9.7,-4.8,0.0,8.2,2023,1,12,Thursday,Kış,Erzurum
2023-01-13,1.6,-8.5,-5.0,0.0,7.6,2023,1,13,Friday,Kış,Erzurum
2023-01-14,1.0,-8.5,-4.1,0.0,7.5,2023,1,14,Saturday,Kış,Erzurum
2023-01-15,2.5,-6.5,-3.0,0.1,9.2,2023,1,15,Sunday,Kış,Erzurum
2023-01-16,2.9,-8.2,-3.3,0.2,7.9,2023,1,16,Monday,Kış,Erzurum
2023-01-17,3.6,-6.1,-1.5,0.1,10.2,2023,1,17,Tuesday,Kış,Erzurum
2023-01-18,4.4,-6.5,-1.7,0.0,8.2,2023,1,18,Wednesday,Kış,Erzurum
2023-01-19,7.2,-4.8,0.1,0.0,7.0,2023,1,19,Thursday,Kış,Erzurum
2023-01-20,9.5,-4.7,0.6,0.0,8.7,2023,1,20,Friday,Kış,Erzurum
2023-01-21,8.0,-4.0,0.6,0.0,8.1,2023,1,21,Saturday,Kış,Erzurum
2023-01-22,5.7,-4.9,-1.0,0.0,9.2,2023,1,22,Sunday,Kış,Erzurum
2023-01-23,4.3,-6.0,-2.7,0.0,10.2,2023,1,23,Monday,Kış,Erzurum
2023-01-24,3.1,-7.5,-3.5,0.0,12.2,2023,1,24,Tuesday,Kış,Erzurum
2023-01-25,1.6,-8.4,-4.3,0.0,11.4,2023,1,25,Wednesday,Kış,Erzurum
2023-01-26,1.7,-9.6,-5.1,0.0,9.7,2023,1,26,Thursday,Kış,Erzurum
2023-01-27,3.6,-9.3,-3.8,0.0,7.5,2023,1,27,Friday,Kış,Erzurum
2023-01-28,0.4,-5.8,-2.7,3.4,7.2,2023,1,28,Saturday,Kış,Erzurum
2023-01-29,0.3,-12.8,-4.3,2.8,14.9,2023,1,29,Sunday,Kış,Erzurum
2023-01-30,-0.6,-11.6,-6.2,0.6,7.9,2023,1,30,Monday,Kış,Erzurum
2023-01-31,-0.4,-11.4,-5.1,5.0,8.0,2023,1,31,Tuesday,Kış,Erzurum
2023-02-01,-0.4,-8.4,-4.4,1.9,7.9,2023,2,1,Wednesday,Kış,Erzurum
2023-02-02,-4.0,-8.2,-5.4,19.7,15.0,2023,2,2,Thursday,Kış,Erzurum
2023-02-03,-4.7,-14.2,-9.8,0.9,13.2,2023,2,3,Friday,Kış,Erzurum
2023-02-04,-4.9,-17.2,-11.1,1.3,8.7,2023,2,4,Saturday,Kış,Erzurum
2023-02-05,-3.5,-11.7,-7.2,6.2,6.2,2023,2,5,Sunday,Kış,Erzurum
2023-02-06,1.5,-6.3,-2.5,11.7,12.6,2023,2,6,Monday,Kış,Erzurum
2023-02-07,-2.3,-8.4,-5.2,11.5,12.0,2023,2,7,Tuesday,Kış,Erzurum
2023-02-08,-5.2,-12.6,-9.0,2.0,12.0,2023,2,8,Wednesday,Kış,Erzurum
2023-02-09,-5.5,-15.6,-11.5,0.0,7.6,2023,2,9,Thursday,Kış,Erzurum
