aday_id,yorunge_periyodu_gun,transit_suresi_saat,transit_derinligi_ppm,gezegen_yaricap_dunya,yildiz_sicakligi_K,yildiz_yaricap_gunes,denge_sicakligi_K,sinyal_gurultu_orani,yasanabilir_bolge,gercek_gezegen,durum
K07210.01,80.7060641,6.8899,11851.5,15.47,6053.0,0.949,428.0,268.1,False,False,Yanlış Pozitif
K07210.02,2.17814513,2.321,136.0,1.22,6053.0,0.949,1428.0,13.8,False,False,Yanlış Pozitif
K07211.01,1.089077111,3.8834,304072.0,77.59,6126.0,1.176,2045.0,476.6,False,False,Yanlış Pozitif
K07212.01,1.089057762,1.637,37.4,0.44,5096.0,0.737,1404.0,9.2,False,False,Yanlış Pozitif
K07213.01,0.379412331,1.561,594.0,1.59,4331.0,0.666,1643.0,20.2,False,False,Yanlış Pozitif
K07214.01,0.585940879,4.6979,1943.6,26.57,5459.0,0.797,1873.0,189.9,False,False,Yanlış Pozitif
K07216.01,0.646523404,3.917,25.2,0.85,7257.0,1.631,3163.0,14.2,False,False,Yanlış Pozitif
K07343.01,0.626431697,2.0171,37224.0,34.05,5134.0,0.721,1709.0,174.0,False,False,Yanlış Pozitif
K07344.01,2.696354974,5.39585,245988.0,80.71,6472.0,1.579,1815.0,2717.0,False,False,Yanlış Pozitif
K07346.01,14.762889172,6.52705,79329.6,53.72,5691.0,1.031,759.0,1779.1,False,False,Yanlış Pozitif
K07347.01,4.5638537,13.05,71.9,2.97,5446.0,2.39,1533.0,16.8,False,False,Yanlış Pozitif
K07348.01,1.463775066,0.953,45.1,1.2,6781.0,1.651,2308.0,12.7,False,False,Yanlış Pozitif
K07349.01,8.098754149,5.62354,56616.3,123.02,6328.0,1.45,1176.0,5402.0,False,False,Yanlış Pozitif
K07350.01,0.587938916,1.40211,7339.5,29.98,5237.0,0.74,1800.0,563.0,False,False,Yanlış Pozitif
K07895.01,246.87131,10.69,433.6,2.02,6168.0,0.96,302.0,6.9,True,False,Yanlış Pozitif
K07475.01,1.559090282,4.95211,226981.0,129.87,7279.0,2.624,2905.0,1315.5,False,False,Yanlış Pozitif
K07476.01,1.81993557,2.43,109.1,0.66,4205.0,0.578,907.0,10.1,False,False,Yanlış Pozitif
K07477.01,0.612888148,2.822,43.1,0.93,6720.0,1.368,2796.0,15.9,False,False,Yanlış Pozitif
K07478.01,15.541358818,2.44433,10308.2,149.19,5092.0,3.54,1174.0,773.4,False,False,Yanlış Pozitif
K07480.01,12.8177012,3.465,75.6,1.21,6290.0,1.385,999.0,8.0,False,False,Yanlış Pozitif
K07481.01,2.274628199,4.52648,103972.0,104.26,6389.0,1.947,2092.0,2047.9,False,False,Yanlış Pozitif
K07896.01,85.338393,8.5,633.0,11.4,4850.0,4.696,741.0,27.9,False,False,Yanlış Pozitif
K06296.01,5.499941793,11.3096,47751.3,59.94,7079.0,2.634,1878.0,814.1,False,False,Yanlış Pozitif
K06297.01,2.629870555,6.606,101310.0,34.05,5566.0,0.967,1291.0,1026.0,False,False,Yanlış Pozitif
K06300.01,6.62761199,6.15281,227141.0,82.03,6316.0,1.333,1204.0,4355.5,False,False,Yanlış Pozitif
K06302.01,28.597880332,7.71925,85951.6,74.25,6590.0,2.474,1014.0,2526.2,False,False,Yanlış Pozitif
K06303.01,30.476518853,10.2264,326626.0,71.42,5527.0,1.073,592.0,1347.9,False,False,Yanlış Pozitif
K06429.01,252.1638623,23.92,103788.0,50.74,5432.0,0.745,242.0,864.5,False,False,Yanlış Pozitif
K06431.01,22.271198511,4.58598,179042.0,39.79,5068.0,0.73,515.0,2141.3,False,False,Yanlış Pozitif
K06432.01,73.894163515,9.48995,213900.0,39.18,5442.0,0.841,392.0,3902.3,False,False,Yanlış Pozitif
K06433.01,1.124033822,5.5728,247561.0,98.04,7141.0,1.563,2547.0,792.9,False,False,Yanlış Pozitif
K06434.01,2.796661168,3.3781,2363.8,47.68,6331.0,1.326,1661.0,251.4,False,False,Yanlış Pozitif
K06435.01,15.288709179,5.00366,512474.0,54.56,4464.0,0.719,509.0,1758.7,False,False,Yanlış Pozitif
K06436.01,1.83592242,5.9942,30745.9,46.3,5930.0,0.976,1501.0,1378.9,False,False,Yanlış Pozitif
K06551.01,1.516372183,1.239,93.8,1.06,6142.0,1.046,1686.0,8.8,False,False,Yanlış Pozitif
K06552.01,8.784575777,5.3022,262984.0,104.57,8144.0,1.914,1555.0,4761.5,False,False,Yanlış Pozitif
K06553.01,1.949700508,4.35014,38119.2,56.11,6469.0,1.193,1716.0,2271.0,False,False,Yanlış Pozitif
K06554.01,9.948701373,3.2922,2749.5,29.19,5152.0,0.786,704.0,103.1,False,False,Yanlış Pozitif
K06555.01,3.457078812,5.24058,315517.0,86.12,6526.0,1.482,1603.0,6009.0,False,False,Yanlış Pozitif
K06556.01,3.735993484,17.4877,617987.0,571.07,5467.0,4.055,2063.0,1587.7,False,False,Yanlış Pozitif
K06558.01,12.4239677,16.01,162.4,0.87,4995.0,0.698,606.0,12.8,False,False,Yanlış Pozitif
K06559.01,0.639721284,2.69771,465918.0,46.59,4794.0,0.625,1505.0,1012.9,False,False,Yanlış Pozitif
K06686.01,1.25338826,3.828,44.7,0.64,5869.0,0.942,1651.0,14.8,False,False,Yanlış Pozitif
K06688.01,1.620813697,5.9968,121323.0,43.95,5757.0,1.177,1733.0,680.4,False,False,Yanlış Pozitif
K06690.01,5.2434664,18.47,119.4,2.83,5047.0,0.766,831.0,10.7,False,False,Yanlış Pozitif
K06691.01,5.2439542,9.82,143.8,0.81,4920.0,0.691,778.0,14.2,False,False,Yanlış Pozitif
K06692.01,5.2441517,9.69,90.1,0.91,6060.0,0.925,1056.0,10.5,False,False,Yanlış Pozitif
K06693.01,5.2443332,11.268,29.9,0.58,5952.0,0.971,1054.0,13.5,False,False,Yanlış Pozitif
K06820.01,20.726069913,6.47393,118864.0,51.9,6011.0,0.902,657.0,1216.8,False,False,Yanlış Pozitif
K06821.01,0.566801447,2.352,16.2,0.57,5966.0,1.349,2633.0,13.8,False,False,Yanlış Pozitif
K06822.01,0.566794934,4.399,68.9,1.15,6395.0,1.049,2457.0,21.7,False,False,Yanlış Pozitif
K06823.01,0.566800287,3.487,73.9,0.88,6075.0,0.969,2260.0,23.3,False,False,Yanlış Pozitif
K06824.01,0.566791946,2.77,125.7,1.54,5836.0,0.97,2160.0,14.1,False,False,Yanlış Pozitif
K06825.01,0.566790294,3.641,64.0,0.89,6100.0,1.093,2432.0,22.6,False,False,Yanlış Pozitif
K06826.01,0.566799725,4.097,46.7,0.77,5576.0,1.132,2289.0,12.5,False,False,Yanlış Pozitif
K06827.01,0.566801325,4.176,92.1,1.07,6273.0,1.021,2383.0,26.4,False,False,Yanlış Pozitif
K06950.01,14.854415674,5.13753,77410.4,29.77,6214.0,1.022,798.0,2822.1,False,False,Yanlış Pozitif
K06951.01,38.47674409,5.10744,173168.0,33.8,5294.0,0.79,463.0,3487.8,False,False,Yanlış Pozitif
K06952.01,10.643110689,88.1118,316.3,31.72,5930.0,1.473,1038.0,153.7,False,False,Yanlış Pozitif
K06953.01,1.587485742,7.7489,246568.0,41.52,5863.0,0.821,1460.0,996.8,False,False,Yanlış Pozitif
K06955.01,1.79621807,10.16,47.0,1.54,7117.0,2.09,2480.0,42.0,False,False,Yanlış Pozitif
K06956.01,20.2594232,19.27,82.6,1.23,6602.0,1.269,837.0,23.7,False,False,Yanlış Pozitif
K06958.01,1.489442254,5.51392,417901.0,115.45,6962.0,1.62,2328.0,2309.2,False,False,Yanlış Pozitif
K07086.01,1.12679793,12.079,227.2,21.07,5662.0,0.84,1590.0,21.1,False,False,Yanlış Pozitif
K07087.01,0.998217563,3.90851,87567.2,88.64,6980.0,1.755,2795.0,3979.1,False,False,Yanlış Pozitif
K07089.01,0.58640848,2.616,61.3,0.48,4556.0,0.615,1444.0,23.6,False,False,Yanlış Pozitif
K07090.01,33.46947449,11.8874,164608.0,127.38,5934.0,3.075,972.0,1255.2,False,False,Yanlış Pozitif
K07091.01,1.827558898,4.72808,314683.0,118.28,5977.0,2.077,2178.0,920.8,False,False,Yanlış Pozitif
K07092.01,62.519211,2.523,277.6,1.9,6343.0,1.137,520.0,6.7,False,False,Yanlış Pozitif
K07890.01,349.85525,5.42,842.0,2.63,5941.0,0.885,251.0,7.9,False,False,Yanlış Pozitif
K07217.01,2.488812012,5.94523,131002.0,83.26,6499.0,1.497,1852.0,3290.5,False,False,Yanlış Pozitif
K07218.01,0.51811818,0.3969,99.0,1.09,6240.0,0.929,2360.0,7.8,False,False,Yanlış Pozitif
K07219.01,542.52829,11.06,75.2,1.07,6099.0,1.212,266.0,11.2,True,False,Yanlış Pozitif
K07221.01,11.567974732,5.96595,416030.0,45.65,5290.0,0.648,628.0,2341.5,False,False,Yanlış Pozitif
K07222.01,21.294733865,7.60143,123177.0,71.55,6039.0,1.278,771.0,2674.6,False,False,Yanlış Pozitif
K07225.01,0.855763492,3.64361,131660.0,72.82,6679.0,1.326,2464.0,598.4,False,False,Yanlış Pozitif
K07351.01,2.045166206,6.84312,263637.0,131.41,7128.0,2.135,2422.0,1488.6,False,False,Yanlış Pozitif
K07352.01,2.41349123,11.29,57.0,2.11,6628.0,2.595,2348.0,38.1,False,False,Yanlış Pozitif
K07353.01,0.447820618,0.4199,58.3,1.42,5927.0,1.607,3141.0,28.4,False,False,Yanlış Pozitif
K07355.01,1.23133063,3.7,78.9,0.54,4237.0,0.631,1072.0,17.6,False,False,Yanlış Pozitif
K07356.01,0.61566096,2.669,13.9,0.84,6619.0,2.23,3459.0,8.5,False,False,Yanlış Pozitif
K07357.01,1.23140522,3.338,51.3,0.81,5600.0,1.118,1756.0,10.8,False,False,Yanlış Pozitif
K07897.01,31.9714488,8.52,42.9,0.87,5846.0,1.323,674.0,9.2,False,False,Yanlış Pozitif
K07482.01,9.762550001,4.87531,41579.9,68.93,7199.0,1.95,1375.0,827.0,False,False,Yanlış Pozitif
K07485.01,2.521265,2.69,36.5,1.16,6306.0,1.874,2049.0,5.9,False,False,Yanlış Pozitif
K07486.01,5.674353343,4.17722,36484.5,51.63,5594.0,1.071,1053.0,1098.3,False,False,Yanlış Pozitif
K07487.01,0.734426335,2.7415,99056.0,51.42,6108.0,0.997,2106.0,429.7,False,False,Yanlış Pozitif
K07488.01,0.734426409,1.569,94.1,0.98,6406.0,1.005,2223.0,10.4,False,False,Yanlış Pozitif
K06304.01,13.782522208,8.27762,248937.0,41.84,5246.0,0.668,605.0,1524.1,False,False,Yanlış Pozitif
K06305.01,1.89121656,5.14,66.8,0.73,5741.0,0.884,1434.0,10.7,False,False,Yanlış Pozitif
K06306.01,3.693702974,3.37146,25208.0,62.55,6309.0,1.396,1453.0,568.7,False,False,Yanlış Pozitif
K06307.01,10.265613245,5.67553,150465.0,61.45,5865.0,1.423,1000.0,5640.0,False,False,Yanlış Pozitif
K06308.01,2.163569702,7.60963,54518.0,85.64,6425.0,1.718,1996.0,1513.2,False,False,Yanlış Pozitif
K06309.01,0.730956716,2.097,27.8,0.57,6028.0,1.078,2192.0,11.2,False,False,Yanlış Pozitif
K06310.01,7.04715073,1.434,282.5,1.54,5941.0,0.911,932.0,9.8,False,False,Yanlış Pozitif
K06311.01,7.047106212,3.16223,69626.0,119.64,8162.0,2.321,1846.0,548.5,False,False,Yanlış Pozitif
K06438.01,0.961292561,4.64294,325530.0,92.55,6300.0,1.404,2344.0,1703.0,False,False,Yanlış Pozitif
K06439.01,63.68192888,12.6047,341717.0,71.45,5979.0,1.054,486.0,963.5,False,False,Yanlış Pozitif
K06441.01,9.455586047,8.42272,115171.0,178.47,7221.0,4.24,1972.0,1876.9,False,False,Yanlış Pozitif
K06442.01,1.246585716,4.62051,406770.0,81.28,6440.0,1.183,1992.0,2165.3,False,False,Yanlış Pozitif
K06443.01,0.898932836,2.437,61.1,1.51,5712.0,1.872,2489.0,22.3,False,False,Yanlış Pozitif
K06444.01,3.45423296,2.965,149.8,0.95,4186.0,0.635,743.0,10.2,False,False,Yanlış Pozitif
K06445.01,7.304451735,4.09326,143628.0,59.02,6024.0,0.9,931.0,2096.8,False,False,Yanlış Pozitif
K06446.01,1.181046137,2.6923,52609.0,37.78,5229.0,0.692,1389.0,324.4,False,False,Yanlış Pozitif
K06561.01,2.025580416,4.48448,44998.1,43.23,6348.0,1.99,2102.0,987.8,False,False,Yanlış Pozitif
K06562.01,58.64379,24.44,182.1,1.05,5833.0,0.775,437.0,12.0,False,False,Yanlış Pozitif
K06563.01,20.28281916,36.048,2797.5,22.46,5043.0,3.956,1141.0,306.7,False,False,Yanlış Pozitif
K06564.01,4.931365987,14.7088,255953.0,139.59,6562.0,2.263,1755.0,772.7,False,False,Yanlış Pozitif
K06565.01,4.331392455,3.7278,200403.0,38.82,5655.0,0.854,1051.0,1234.3,False,False,Yanlış Pozitif
K06566.01,345.1846728,6.5468,29988.7,44.91,5712.0,0.971,257.0,687.5,False,False,Yanlış Pozitif
K06567.01,9.58405667,6.82752,119630.0,99.66,5605.0,2.275,1212.0,2595.9,False,False,Yanlış Pozitif
K06694.01,5.2436612,11.39,88.3,1.1,6598.0,1.145,1249.0,14.5,False,False,Yanlış Pozitif
K06695.01,3.7789374,10.767,56.0,0.48,5017.0,0.605,860.0,15.1,False,False,Yanlış Pozitif
K06696.01,1.88984957,19.45,249668.0,73.04,5328.0,0.716,1221.0,401.5,False,False,Yanlış Pozitif
K06699.01,2.49904083,2.651,128.2,1.04,5525.0,0.93,1258.0,8.1,False,False,Yanlış Pozitif
K06700.01,1.99567242,3.58,18.0,0.75,6773.0,1.69,2137.0,14.2,False,False,Yanlış Pozitif
K06701.01,0.89879279,1.031,26.6,0.57,6224.0,1.096,2116.0,5.7,False,False,Yanlış Pozitif
K06702.01,16.434352831,5.15682,45699.5,25.25,5963.0,1.134,789.0,2171.4,False,False,Yanlış Pozitif
K06828.01,0.566793818,4.929,100.3,1.17,5707.0,0.828,2027.0,18.3,False,False,Yanlış Pozitif
K06829.01,0.566797474,2.708,98.8,1.04,6046.0,1.007,2270.0,12.3,False,False,Yanlış Pozitif
K06830.01,1.585673651,3.20763,44116.4,50.53,6117.0,1.025,1648.0,717.5,False,False,Yanlış Pozitif
K06831.01,14.797219157,7.61037,252699.0,47.71,6343.0,0.931,787.0,7795.3,False,False,Yanlış Pozitif
K06832.01,6.49066214,3.47128,195090.0,33.46,4448.0,0.563,621.0,1680.0,False,False,Yanlış Pozitif
K06833.01,7.11879848,4.11282,107665.0,41.17,5578.0,0.754,819.0,1483.2,False,False,Yanlış Pozitif
K06834.01,6.99510404,1.7556,71.8,216.92,3681.0,229.908,7492.0,6.3,False,False,Yanlış Pozitif
K06959.01,2.897829967,3.17788,163091.0,54.35,6318.0,1.077,1454.0,1305.8,False,False,Yanlış Pozitif
K06961.01,0.706428634,1.75182,372128.0,47.64,4429.0,0.736,1416.0,1066.7,False,False,Yanlış Pozitif
K06962.01,10.8632531,37.68,188.2,19.93,5896.0,0.914,802.0,25.4,False,False,Yanlış Pozitif
K06963.01,1.46842648,6.6666,150998.0,40.3,5539.0,0.959,1559.0,622.8,False,False,Yanlış Pozitif
K06964.01,4.305917719,5.61993,361389.0,71.49,6502.0,1.037,1266.0,6104.8,False,False,Yanlış Pozitif
K06967.01,2.535389624,2.902,418.1,16.24,5488.0,0.706,1113.0,27.3,False,False,Yanlış Pozitif
K07095.01,1.627538928,5.583,39.0,1.42,6854.0,2.088,2520.0,29.9,False,False,Yanlış Pozitif
K07096.01,1.506503686,5.02151,477104.0,178.15,8751.0,2.352,3250.0,3289.1,False,False,Yanlış Pozitif
K07097.01,1.679585725,7.34648,101786.0,28.99,4462.0,0.554,970.0,1884.3,False,False,Yanlış Pozitif
K07098.01,5.40346248,7.6494,261346.0,108.46,6350.0,1.984,1559.0,2851.3,False,False,Yanlış Pozitif
K07100.01,0.824851807,1.93637,30099.2,78.0,5658.0,1.654,2539.0,642.2,False,False,Yanlış Pozitif
K07101.01,0.82484293,1.383,618.6,97.92,4148.0,41.424,8138.0,10.0,False,False,Yanlış Pozitif
K07102.01,4.4473549,18.99,203.6,1.52,5531.0,0.764,954.0,25.9,False,False,Yanlış Pozitif
K07227.01,7.51509713,2.62,187.1,1.23,4867.0,0.696,685.0,10.1,False,False,Yanlış Pozitif
K07228.01,7.51514595,3.54486,117463.0,35.8,5624.0,0.777,842.0,1676.8,False,False,Yanlış Pozitif
K07229.01,19.230038188,7.04412,266180.0,186.53,7703.0,2.916,1361.0,7232.1,False,False,Yanlış Pozitif
K07230.01,21.120005744,2.05573,13054.3,31.2,6195.0,1.598,880.0,443.9,False,False,Yanlış Pozitif
K07231.01,0.82206761,3.8281,26189.8,91.21,6531.0,1.921,2941.0,486.3,False,False,Yanlış Pozitif
K07233.01,45.035589512,9.8341,404836.0,82.4,6484.0,1.153,600.0,1763.5,False,False,Yanlış Pozitif
K07362.01,3.10197712,7.083,124.6,2.64,8709.0,1.797,2246.0,63.3,False,False,Yanlış Pozitif
K07363.01,2.618414643,4.99923,200864.0,109.33,8143.0,2.361,2582.0,3260.0,False,False,Yanlış Pozitif
K07364.01,2.61844178,3.203,45.1,2.16,5088.0,3.293,2033.0,12.7,False,False,Yanlış Pozitif
K07365.01,19.407958161,6.09676,142059.0,44.96,5702.0,0.799,633.0,2506.6,False,False,Yanlış Pozitif
K07366.01,0.933747375,5.974,198.9,8.93,6224.0,1.024,2003.0,35.9,False,False,Yanlış Pozitif
K07490.01,37.910213899,3.11152,103474.0,29.45,4623.0,0.56,358.0,1065.9,False,False,Yanlış Pozitif
K07491.01,3.74785307,3.444,145.9,9.04,4929.0,7.7,2440.0,17.0,False,False,Yanlış Pozitif
K07492.01,3.747835042,5.28519,188923.0,141.7,8529.0,3.065,2697.0,6016.2,False,False,Yanlış Pozitif
K07493.01,0.94754848,1.7347,11348.0,224.79,3246.0,0.2,622.0,44.7,False,False,Yanlış Pozitif
K07494.01,1.75643185,2.397,51.6,0.58,5696.0,0.812,1366.0,9.6,False,False,Yanlış Pozitif
K07495.01,1.756466865,4.7781,188219.0,87.4,5726.0,1.465,1831.0,541.9,False,False,Yanlış Pozitif
K07496.01,33.159475806,9.01353,222167.0,146.47,7967.0,2.379,1068.0,3733.6,False,False,Yanlış Pozitif
K07497.01,46.14869106,19.092,349630.0,114.2,5383.0,1.935,647.0,1021.3,False,False,Yanlış Pozitif
K07498.01,60.2976774,14.2561,315892.0,63.57,5995.0,0.977,481.0,1215.8,False,False,Yanlış Pozitif
K06312.01,1.703347524,3.3039,504406.0,47.62,5325.0,0.648,1202.0,1288.0,False,False,Yanlış Pozitif
K06313.01,1.70332915,1.663,98.5,0.86,5749.0,0.864,1420.0,8.9,False,False,Yanlış Pozitif
K06314.01,20.413812,5.806,496.4,16.5,5514.0,0.826,586.0,11.6,False,False,Yanlış Pozitif
K06316.01,67.41958542,7.645,182171.0,49.46,6071.0,0.962,470.0,836.0,False,False,Yanlış Pozitif
K06317.01,7.363572395,5.7545,129696.0,82.22,6793.0,1.508,1287.0,224.9,False,False,Yanlış Pozitif
K06319.01,33.693201537,7.44219,508772.0,68.86,5427.0,0.899,518.0,1618.4,False,False,Yanlış Pozitif
K06447.01,1.120997701,11.243,145.6,66.58,6720.0,4.845,3992.0,58.1,False,False,Yanlış Pozitif
K06448.01,1.874967748,10.0159,31525.9,378.99,4588.0,18.328,4440.0,1566.6,False,False,Yanlış Pozitif
K06451.01,2.40440112,5.49,27.1,0.42,5433.0,0.769,1172.0,16.7,False,False,Yanlış Pozitif
K06452.01,21.926779,10.05,198.6,1.26,5853.0,0.868,618.0,10.5,False,False,Yanlış Pozitif
K06453.01,25.706001174,10.969,464960.0,67.11,5642.0,0.903,579.0,2008.1,False,False,Yanlış Pozitif
K06455.01,501.90703,12.43,306.9,1.83,6316.0,1.036,254.0,10.3,True,False,Yanlış Pozitif
K06569.01,3.115304946,4.88748,149524.0,61.66,6367.0,1.087,1404.0,1398.8,False,False,Yanlış Pozitif
K06571.01,12.422524,13.55,33.9,0.86,7225.0,1.414,1107.0,6.7,False,False,Yanlış Pozitif
K06572.01,12.4269264,21.826,126.6,1.66,5349.0,1.505,906.0,28.3,False,False,Yanlış Pozitif
K06573.01,12.4261809,29.09,92.2,1.88,5948.0,1.432,976.0,39.0,False,False,Yanlış Pozitif
K06574.01,0.61810542,6.666,12264.0,39.52,5371.0,0.949,1994.0,118.7,False,False,Yanlış Pozitif
K06575.01,1.06995136,1.322,54.8,0.9,5869.0,1.221,1991.0,10.8,False,False,Yanlış Pozitif
K06703.01,2.158398259,8.1633,93038.0,101.02,5210.0,1.946,1829.0,217.0,False,False,Yanlış Pozitif
K06704.01,359.534371,24.205,5732.0,64333.8,5087.0,5.899,491.0,96.0,False,False,Yanlış Pozitif
K06706.01,534.86668,8.19,565.0,4.3,6668.0,1.791,328.0,8.3,False,False,Yanlış Pozitif
K06708.01,1.39797542,9.06,43.2,0.49,5074.0,0.761,1316.0,15.5,False,False,Yanlış Pozitif
K06709.01,2.2127498,3.054,22.7,0.68,6195.0,1.405,1801.0,9.3,False,False,Yanlış Pozitif
K06710.01,0.776976021,1.95401,21245.0,48.15,5999.0,1.042,2083.0,1582.9,False,False,Yanlış Pozitif
K06836.01,2.25353739,5.74622,182828.0,96.65,6951.0,1.662,2056.0,904.8,False,False,Yanlış Pozitif
K06837.01,17.99646148,4.65638,62755.2,114.45,5684.0,2.249,1004.0,1951.8,False,False,Yanlış Pozitif
K06838.01,1.386249249,2.99104,47187.6,78.6,6226.0,1.594,2137.0,560.0,False,False,Yanlış Pozitif
K06839.01,0.53482911,0.996,704.0,0.54,3229.0,0.201,753.0,9.8,False,False,Yanlış Pozitif
K06840.01,0.566799833,5.543,198.0,1.27,5488.0,0.789,1900.0,54.0,False,False,Yanlış Pozitif
K06841.01,0.566795728,2.79,18.9,0.64,6130.0,1.393,2755.0,12.4,False,False,Yanlış Pozitif
K06842.01,14.665759784,3.65814,336981.0,67.17,5385.0,1.002,712.0,1143.6,False,False,Yanlış Pozitif
K06843.01,0.566780836,4.937,60.9,0.75,5949.0,0.962,2204.0,18.7,False,False,Yanlış Pozitif
K06968.01,15.44605962,4.5963,330907.0,52.93,5838.0,0.897,701.0,2025.2,False,False,Yanlış Pozitif
K06969.01,1.790518325,3.34624,61541.9,32.19,6586.0,1.219,1850.0,2493.3,False,False,Yanlış Pozitif
K06972.01,1.03905082,3.035,43.8,0.87,6558.0,1.28,2297.0,9.9,False,False,Yanlış Pozitif
K06973.01,0.503201954,0.167,43.0,2.99,6157.0,2.306,3550.0,8.0,False,False,Yanlış Pozitif
K06974.01,7.140373046,7.07032,205256.0,61.56,5945.0,1.333,1132.0,3250.0,False,False,Yanlış Pozitif
K06975.01,53.647084859,19.9499,219095.0,142.04,5261.0,2.943,753.0,3272.4,False,False,Yanlış Pozitif
K07103.01,2.496328637,2.73115,20527.0,112.28,6757.0,2.615,2317.0,1412.4,False,False,Yanlış Pozitif
K07104.01,16.31328124,4.45731,71589.0,30.85,6008.0,1.006,747.0,982.3,False,False,Yanlış Pozitif
K07105.01,1.721313779,3.54768,534625.0,83.69,5960.0,1.073,1627.0,742.8,False,False,Yanlış Pozitif
K07107.01,1.50650745,2.622,27.8,1.13,6839.0,2.02,2498.0,14.4,False,False,Yanlış Pozitif
K07108.01,8.209514329,4.14104,141387.0,149.52,6258.0,2.111,1371.0,6579.3,False,False,Yanlış Pozitif
K07109.01,3.431126546,2.7986,40248.0,47.48,5815.0,0.969,1251.0,308.5,False,False,Yanlış Pozitif
K07110.01,1.583334941,4.4854,177074.0,52.0,5846.0,0.953,1548.0,368.8,False,False,Yanlış Pozitif
K07234.01,8.429438192,3.94306,456346.0,49.49,4268.0,0.68,582.0,3072.5,False,False,Yanlış Pozitif
K07237.01,7.9320191,8.18,125.1,1.04,5219.0,0.905,811.0,8.8,False,False,Yanlış Pozitif
K07238.01,1.374249107,5.3181,136655.0,96.85,7053.0,2.121,2725.0,520.3,False,False,Yanlış Pozitif
K07239.01,8.4804737,6.157,337.0,1.85,6092.0,0.998,930.0,14.5,False,False,Yanlış Pozitif
K07241.01,4.994773558,4.48893,259761.0,62.69,6253.0,1.181,1264.0,5742.0,False,False,Yanlış Pozitif
K07367.01,1.105094098,4.38191,730498.0,267.59,8011.0,2.927,3771.0,3732.8,False,False,Yanlış Pozitif
K07369.01,0.8170226,2.974,167696.0,57.56,5780.0,1.0,1947.0,240.1,False,False,Yanlış Pozitif
K07371.01,19.40669392,5.27765,464521.0,57.97,5622.0,0.778,597.0,1496.8,False,False,Yanlış Pozitif
K07372.01,7.143708297,5.83451,202685.0,44.78,5655.0,0.992,943.0,2368.6,False,False,Yanlış Pozitif
K07373.01,0.952377862,4.0869,2122.3,28.44,5662.0,0.863,1713.0,390.8,False,False,Yanlış Pozitif
K07374.01,3.521050679,3.5323,4879.8,256.2,5149.0,6.619,2434.0,337.2,False,False,Yanlış Pozitif
K07499.01,1.941635737,2.46683,69814.1,59.71,6525.0,1.161,1728.0,1243.7,False,False,Yanlış Pozitif
K07500.01,0.539445498,2.2821,25302.2,68.65,6486.0,1.456,2959.0,511.4,False,False,Yanlış Pozitif
K07501.01,20.7106853,42.737,1003.0,89.55,6956.0,2.888,1246.0,154.4,False,False,Yanlış Pozitif
K07502.01,2.521245368,4.24027,418375.0,56.59,5605.0,0.854,1241.0,1495.4,False,False,Yanlış Pozitif
K07503.01,2.52122764,2.249,127.3,0.91,5546.0,0.81,1177.0,8.9,False,False,Yanlış Pozitif
K07504.01,2.5212708,2.706,163.3,0.81,5110.0,0.637,1003.0,7.8,False,False,Yanlış Pozitif
K07505.01,8.202869679,7.29811,345937.0,110.46,6060.0,1.643,1190.0,6499.9,False,False,Yanlış Pozitif
K07507.01,3.442714533,3.36034,60039.0,47.02,5819.0,0.861,1157.0,964.8,False,False,Yanlış Pozitif
K01126.02,475.91706,22.86,967.3,28.22,5334.0,1.004,221.0,15.3,False,False,Yanlış Pozitif
K01347.02,0.858285844,1.799,43.4,0.9,5945.0,1.346,2274.0,10.8,False,False,Yanlış Pozitif
K01803.03,6.238315363,2.501,82.9,0.7,4914.0,0.724,746.0,5.3,False,False,Yanlış Pozitif
K06321.01,2.115510941,7.2877,415163.0,191.42,7563.0,2.638,2701.0,1351.5,False,False,Yanlış Pozitif
K06322.01,1.015044104,10.994,158.2,1.98,5910.0,1.124,1979.0,33.6,False,False,Yanlış Pozitif
K06323.01,3.711013336,3.31024,24989.1,55.69,6338.0,1.247,1436.0,757.0,False,False,Yanlış Pozitif
K06324.01,2.97606298,4.124,72.2,5.65,5321.0,6.669,2615.0,17.8,False,False,Yanlış Pozitif
K06325.01,2.97586085,4.513,105.9,0.85,5481.0,0.835,1135.0,9.1,False,False,Yanlış Pozitif
K06326.01,14.658013949,3.03316,129645.0,121.59,5146.0,1.626,855.0,3361.5,False,False,Yanlış Pozitif
